,Location,Name,Rating,Price Range,Cuisine Type,Address,Phone Number,Num Reviews,Num Photos
11,South Burnaby,Lee Garden Seafood Restaurant,3.5,CA$40 for two,"Dim Sum, Chinese, Asian","110-6401 Kingsway, Burnaby V5E 1E1",+16044288885,97,248
12,South Burnaby,Myst Asian Fusion,3.5,CA$20 for two,Asian Fusion,"6400 Kingsway, Unit 2, Burnaby V5E 1C5",+16043646400,79,272
13,Central Burnaby,Kawawa Japanese Restaurant,2.0,CA$40 for two,"Sushi, Japanese, Asian","Metropolis at Metrotown, Upper Level, E15-4700 Kingsway, Burnaby V5H 4M1",+16044358577,203,176
14,South Burnaby,Pho Hong,3.7,CA$30 for two,"Vietnamese, Asian","5975 Kingsway, Burnaby V5J 5A6",+16044549727,144,112
15,South Burnaby,Uncle Willy's Buffet,3.0,CA$35 for two,Canadian,"6411 Nelson Avenue, Burnaby V5H 4J9",+16044310399,149,85
16,Central Burnaby,The Boss Restaurant,2.8,CA$40 for two,"Chinese, Bakery","Metropolis at Metrotown, Ground Level, 4720 Kingsway, Burnaby V5H 4J2",+16044382677,154,110
17,South Burnaby,Wings,3.9,CA$55 for two,Bar Food,"6879 Kingsway, Burnaby V5E 1E4",+16045257414,151,78
18,South Burnaby,Riverway Clubhouse,4.0,CA$65 for two,"Pacific Northwest, Seafood, Canadian","9001 Bill Fox Way, Burnaby V5J 5J3",+16042974883,76,103
19,South Burnaby,Ki Tea House Café,3.3,CA$15 for two,"Cafe, Desserts, Bubble Tea","105-6888 Royal Oak Avenue, Burnaby V5J 4J3",+16045597088,66,58
20,Central Burnaby,Sekai Udon Bar,3.2,CA$40 for two,"Sushi, Japanese","Metropolis at Metrotown, Ground Level, 236-4820 Kingsway, Burnaby V5H 4P1",+16044337881,92,197
21,South Burnaby,La Forêt Bakery & Coffee,3.4,CA$15 for two,"Cafe, Bakery","6848 Jubilee Avenue, Burnaby, Burnaby V5J 4B3",+16044288155,56,95
22,South Burnaby,Mr. Ho Wonton House,3.7,CA$45 for two,"Chinese, Asian","6731 Kingsway, Burnaby V5E 1E4",+16045406746,131,63
23,South Burnaby,Dinesty Dumpling House,2.9,CA$25 for two,Shanghai,"4501 Kingsway, Suite 104, Burnaby V5H 4V8",+16044390009,61,215
24,Central Burnaby,Kawawa Japanese Ramen,2.0,CA$35 for two,"Japanese, Asian","Metropolis at Metrotown, Upper Level, 4700 Kingsway, Burnaby V5H 4M1",+16044358577,133,73
25,South Burnaby,Indian Wok,4.0,CA$25 for two,"Indian, Chinese","5212 Kingsway, Burnaby V5H 2G1",+16044282673,83,39
26,South Burnaby,Pho Century Fine Vietnamese Cuisine,3.1,CA$25 for two,"Vietnamese, Asian","6701 Kingsway, Burnaby V5E 1E4",+16045445028,97,67
27,South Burnaby,Vassilis Souvlaki Greek Taverna,3.0,CA$80 for two,"Greek, Mediterranean","6558 Kingsway, Burnaby V5E 1C5",+16044340626,124,16
28,South Burnaby,Cactus Club Cafe,4.1,CA$70 for two,Canadian,"7320 Market Crossing, Burnaby V5J 0A2",+16044305000,109,74
29,South Burnaby,Sasaya Restaurant,3.0,CA$35 for two,"Korean, Taiwanese, Asian","7538 Royal Oak Avenue, Burnaby V5J 4K1",+16044333652,68,71
30,South Burnaby,Genji Sushi,2.4,CA$30 for two,"Sushi, Japanese, Asian","Market Crossing, 7533 Market Crossing, Burnaby V5J 3J1",+16044339710,81,34
31,South Burnaby,Sulmida Dessert Cafe,2.9,CA$15 for two,"Desserts, Korean","4697 Kingsway, Burnaby V5H 2B3",+17783798935,33,55
32,South Burnaby,Estea Beverage Club,2.7,CA$25 for two,"Taiwanese, Asian, Bubble Tea","6401 Kingsway, Burnaby, Burnaby V5E1E1",+16044380186,95,26
33,South Burnaby,Paul's Sub Shop,3.5,CA$25 for two,"Diner, Sandwich","4608 Imperial Street, Burnaby V5J1B9",+16044393111,44,19
34,Central Burnaby,Manzano Bakery,3.7,CA$20 for two,"Bakery, American","Metropolis at Metrotown, Ground Floor, 227-4820 Kingsway, Burnaby V5H 4J2",+16044371318,51,37
35,South Burnaby,Sushi Garden,3.0,for two,"Japanese, Sushi","6611 Kingsway, Metro Vancouver, Burnaby",+16043608611,36,61
36,South Burnaby,Stem Japanese Eatery,3.7,for two,Japanese,"5205 Rumble Street, Burnaby, Burnaby V5J 2B7",+16044340250,20,39
37,South Burnaby,Hon Sushi,3.3,CA$30 for two,"Japanese, Korean","4361 Kingsway, Burnaby V5H 1Z9",+16048009909,25,61
38,Central Burnaby,Dessert Dynasty,2.7,CA$20 for two,"Bubble Tea, Beverages, Desserts","Metropolis at Metrotown, Lower Level, 149-4800 Kingsway, Burnaby V5H 4J2",+16044388608,57,14
39,South Burnaby,Mucho Burrito,3.7,CA$25 for two,Mexican,"Market Crossing, 100-7515 Market Crossing, Burnaby V5J3J4",+16045692544,55,18
40,South Burnaby,Wen Xin Chinese Restaurant,3.7,CA$30 for two,"Chinese, Asian","5240 Rumble Street, Burnaby V5J2B7",+17787378898,36,10
41,South Burnaby,Chatime,2.8,for two,"Bubble Tea, Beverages","5126 Kingsway, Burnaby V5H 2E6",Not available for this place,40,25
42,South Burnaby,Bella Pizza,3.9,CA$35 for two,"Pizza, Italian","4624 Imperial Street, Burnaby V5J 1B9",+16044383555,27,21
43,South Burnaby,White Spot,3.3,CA$50 for two,Canadian,"Market Crossing, 7519 Market Crossing, Burnaby V5J3J4",+16044315100,43,50
44,South Burnaby,Tenen Restaurant,3.5,CA$50 for two,Eastern European,"7569 Royal Oak Avenue, Burnaby V5J 4J8",+16043366665,25,58
45,Central Burnaby,U Grill,3.6,CA$15 for two,"Fast Food, Chinese, Asian","Metropolis at Metrotown, Food Court, Upper Level, 4820 Kingsway, Burnaby V5H 4J2",+16044352320,46,12
46,South Burnaby,Marble Slab Creamery,3.8,CA$15 for two,"Ice Cream, Desserts","Market Crossing, 7527 Market Crossing, Burnaby V5J3J1",+16044397522,42,15
47,South Burnaby,Happy Tree House BBQ,3.4,for two,"Chinese, Asian","3502 Kingsway, Vancouver, BC V5R 5X7, Canada, Burnaby",+17783839575,21,59
48,South Burnaby,Boston Pizza,2.8,CA$45 for two,"Pizza, Bar Food","5801 Marine Way, Burnaby V5J 3J4",+16044347555,39,37
49,South Burnaby,Gold Train Express II,2.8,CA$20 for two,"Vietnamese, Asian","Market Crossing, 105-7515 Market Crossing, Burnaby V5J 0A3",+16045598688,26,23
50,South Burnaby,Szechuan Cuisine,3.2,for two,Chinese,"6408 Kingsway, Burnaby",+16045599229,13,34
51,Central Burnaby,New York Fries,3.1,CA$15 for two,"Fast Food, American","335 4820, Kingsway, Burnaby V5H 4P1",+16044304974,34,19
52,Central Burnaby,Curry Express,3.4,CA$20 for two,"Fast Food, Indian","Metropolis at Metrotown, Food Court, Upper Level, 4820 Kingsway, Burnaby V5H4J2",+16044541004,35,7
53,Central Burnaby,Nando's,3.0,CA$25 for two,"Portuguese, African","Unit 340, Metropolis at Metrotown, 4820 Kingsway, Burnaby V5H 4J2",+16044382727,29,25
54,South Burnaby,Pearl Hot Pot,3.1,CA$45 for two,"Chinese, Asian","7154 Sperling Avenue, Burnaby V5E 2W5",+16045160238,16,23
55,Central Burnaby,Big Orange,3.5,CA$10 for two,"Bubble Tea, Beverages, Fast Food","Metropolis at Metrotown, Upper Level, 4700 Kingsway, Burnaby V5H 4M1",+17788691820,32,9
56,South Burnaby,Deer Garden Signatures,3.2,CA$25 for two,"Chinese, Asian","7150 Sperling Avenue, Burnaby, British Columbia, Burnaby",+16045223177,13,26
57,South Burnaby,Triple O's,2.7,CA$25 for two,Fast Food,"6038 Kingsway, Burnaby V5J5A6",+16045684538,23,29
58,Central Burnaby,OPA!,3.2,CA$20 for two,"Fast Food, Greek","Metropolis at Metrotown, Food Court, Upper Level, 4820 Kingsway, Burnaby V5H4J2",+16044364647,32,10
59,Central Burnaby,Cinnzeo,3.6,CA$15 for two,"Desserts, Cafe, Bakery","Metropolis at Metrotown, Ground Level, 4700 Kingsway, Burnaby V5H",+16044392431,24,11
60,Central Burnaby,Vina Vietnamese,2.7,CA$25 for two,"Vietnamese, Asian, Fast Food","Metropolis at Metrotown, Food Court, Upper Level, 4820 Kingsway, Burnaby V5H 4J2",+16044378462,28,23
61,South Burnaby,Papa John's Pizza,3.2,CA$25 for two,"Pizza, Fast Food","6462 Kingsway Unit 104, Burnaby V5E1E1",+16045446622,16,37
62,South Burnaby,Preference Noodle House,3.5,CA$35 for two,"Chinese, Asian","4854 Imperial Street, Burnaby V5J1C4",+16045580995,16,14
63,Central Burnaby,McDonald's,2.9,CA$20 for two,Fast Food,"Metropolis at Metrotown, Ground Level, 4700 Kingsway, Burnaby V5H4M1",+16047181005,30,10
64,South Burnaby,Metrotown Polish Deli,3.8,CA$20 for two,"Deli, Eastern European","5068 Kingsway, Burnaby V5H2E7",+16044352773,9,3
65,South Burnaby,Firefighters Public House,3.0,CA$45 for two,Bar Food,"6515 Bonsor Avenue, Burnaby V5H3E8",+16044374347,9,16
66,Central Burnaby,KFC,2.8,CA$20 for two,Fast Food,"Metropolis at Metrotown, Food Court, Upper Level, 4820 Kingsway, Burnaby V5H4J2",+16044510177,18,12
67,Central Burnaby,Manchu Wok,2.6,CA$20 for two,"Fast Food, Chinese, Asian","Metropolis at Metrotown, Food Court, Upper Level, 4820 Kingsway, Burnaby V5H4J2",+16044399637,18,7
68,South Burnaby,Barcelo's Flame Grilled Chicken,2.9,for two,Portuguese,"140-7515 Market Crossing, Burnaby",+16044287117,14,46
69,Central Burnaby,The American Cheesesteak Co.,3.1,for two,"American, Fast Food","Mall Metropolis at Metrotown, 4700 Kingsway Avenue, Unit E10, Burnaby V5H 4M1",+16044358998,13,7
70,South Burnaby,Wendy's,2.9,CA$20 for two,Fast Food,"5970 Kingsway, Burnaby V5J5A6",+16044379911,16,32
71,Central Burnaby,Blenz Coffee,2.6,CA$20 for two,"Cafe, Coffee and Tea","Metropolis at Metrotown, Ground Level, 4700 Kingsway, Burnaby V5H4M1",+16044351114,15,15
72,South Burnaby,Avi Pizza Factory,3.7,CA$25 for two,"Pizza, Fast Food","7696 Royal Oak Avenue, Burnaby V5J4K2",+16044343100,14,1
73,Central Burnaby,A&W,2.4,CA$20 for two,Fast Food,"Metropolis at Metrotown, Food Court, Upper Level, 4820 Kingsway, Burnaby V5H4J2",+16044302336,14,7
74,South Burnaby,Panago,3.5,CA$30 for two,"Pizza, Fast Food","102A-6569 Kingsway, Burnaby V5E1E1",+16043100001,13,13
75,Central Burnaby,Dairy Queen,2.6,CA$20 for two,"Fast Food, Desserts","Metropolis at Metrotown, Ground Level, 4700 Kingsway, Burnaby V5H4M1",+16044370090,15,12
76,Central Burnaby,Koya Japan,2.7,CA$20 for two,"Fast Food, Japanese, Asian","Metropolis at Metrotown, Food Court, Upper Level, 4820 Kingsway, Burnaby V5H 4J2",+16044337764,12,3
77,South Burnaby,Quik Bite,3.0,CA$20 for two,"Filipino, Bubble Tea","5236 Rumble Street, Burnaby",+16045591895,7,6
78,South Burnaby,Ricky's Cafe,-,CA$15 for two,Cafe,"415 Skyline Dr #1, Burnaby, Burnaby V5C 5Y1",+16045641393,3,11
79,South Burnaby,Subway,-,CA$25 for two,Fast Food,"6569 Kingsway, Burnaby V5E1E1",+16044365003,1,27
80,South Burnaby,DooBoo,3.1,CA$30 for two,Korean,"6907 Kingsway, Burnaby, British Columbia, Metro Vancouver, Burnaby",+16045229969,5,16
81,Central Burnaby,Chop n Toss,2.7,CA$25 for two,Healthy Food,"Metropolis at Metrotown, Food Court, Upper Level, 4820 Kingsway, Burnaby V3J0A2",+16044220980,6,11
82,South Burnaby,Tim Hortons,3.5,CA$20 for two,"Fast Food, Cafe","7380 Market Crossing Marine Way, Burnaby V5J3J1",+16044560331,7,18
83,Central Burnaby,Starbucks,3.4,CA$20 for two,Cafe,"Metropolis at Metrotown, Upper Level, 4700 Kingsway, Burnaby V5H4M1",+16044362500,10,19
84,Central Burnaby,Fit for Life,3.1,CA$15 for two,"Sandwich, Cafe","Metropolis at Metrotown, Ground Level, 4700 Kingsway, Suite 1142, Burnaby V5H 4N2",+16044390507,6,4
85,South Burnaby,Domino's,3.6,CA$20 for two,"Pizza, Fast Food","4730 Imperial Street, Burnaby V5J1C3",+16044381131,4,8
86,South Burnaby,Papa Greek,-,for two,Greek,"110 - 7515,Market Crossing, Burnaby V5J 0A3",+16044514060,2,4
87,South Burnaby,Bloomy Cafe,-,CA$20 for two,"Cafe, Bubble Tea","7337 Edmonds Street, Burnaby",+16045533995,0,2
88,South Burnaby,Tea 18,-,CA$10 for two,"Bubble Tea, Taiwanese","6285 Kingsway, South Burnaby, Burnaby, Burnaby",+16044232953,2,0
89,South Burnaby,Joyful Seafood Restaurant,-,CA$70 for two,"Chinese, Dim Sum","#150-5665 Kingsway, South Burnaby, Burnaby, Burnaby",+16044362986,1,13
90,South Burnaby,Adam's Crepes,-,CA$15 for two,"Desserts, French, Cafe","5217 Rumble Street, Burnaby, BC V5G 2E7, Burnaby",+16044303125,2,6
91,South Burnaby,Tiny Kitchen,-,CA$20 for two,Chinese,"6868 Royal Oak Avenue, Burnaby, Metro Vancouver BC V5J 0G9, Burnaby",+16045685678,2,0
92,South Burnaby,Agra Tandoori Restaurant,-,CA$25 for two,Indian,"7366, Market Crossing, South Burnaby, Burnaby, BC V5J 3J4, Burnaby",+16044351600,1,3
93,South Burnaby,Tim Hortons,-,CA$20 for two,Cafe,"8607 Glenlyon Parkway, Burnaby",+16044350402,0,1
94,South Burnaby,Fraser Park Restaurant,4.5,CA$15 for two,"Diner, German","4663 Byrne Road, Burnaby V5J 3H6",+16044337605,207,322
95,South Burnaby,Audrey Moment Afternoon Tea & Cafe,3.6,CA$40 for two,Cafe,"120b-6540 Burlington Avenue, Burnaby V5H 4G3 3M6",+16045599789,64,139
96,South Burnaby,Asa Sushi,3.8,CA$25 for two,"Sushi, Japanese, Asian","7608 Royal Oak Avenue, Burnaby V5J 4K3",+16044190233,53,23
97,South Burnaby,Nana's Bakery,3.9,CA$20 for two,"Bakery, European","6329 Beresford Street, Burnaby V5S 3R2",+16045684122,23,8
98,South Burnaby,Old Farmhouse Kitchen,3.2,CA$13 for two,"Desserts, Sandwich","7985 North Fraser Way, Burnaby V5J4Z5",+16047610845,13,17
99,South Burnaby,Nizzy's Café,3.3,CA$20 for two,Diner,"101-5489 Byrne Road, Burnaby V5J3J1",+16046209505,17,14
100,South Burnaby,BJ Bakery,3.6,CA$15 for two,"Bakery, Desserts","7604 Royal Oak Avenue, Burnaby, Burnaby V5J 4J8",+16044337706,7,21
101,South Burnaby,Garden Works Cafe at Mandeville,2.5,CA$25 for two,"Cafe, Desserts","4746 Marine Drive, Burnaby V5J3G5",+16044344111,10,5
102,South Burnaby,Kea's Meats & Deli,3.7,CA$15 for two,Sandwich,"6616 Beresford Street, Burnaby V5E1B8",+16045157222,8,4
103,South Burnaby,Govinda's Vegetarian Buffet,-,CA$20 for two,,"5462 Marine Drive, Burnaby V5J5J6",+16044339728,2,0
104,South Burnaby,Spoons Cafe & Grill,3.2,CA$20 for two,Cafe,"17-3871 North Fraser Way, Burnaby V5J5J2",+16044541060,6,0
105,South Burnaby,"""Watt's for Lunch"" Cafe",-,CA$20 for two,Cafe,"Inside BC Hydro, 6911 Southpoint Drive, Burnaby V3N4X8",+16045282536,2,0
106,South Burnaby,Chakra Indian Restaurant,-,CA$20 for two,Indian,"4051 Hastings Street, South Burnaby, Burnaby, Burnaby",+16042948686,2,0
107,South Burnaby,Goldilocks,-,CA$30 for two,Bakery,"Unit 101 and 102, 3728 North Fraser Way, Burnaby V5J 5G1",+16047367744,1,7
108,South Burnaby,Pho D'lite,-,for two,Vietnamese,"4415 Skyline Drive,Suite 2, Burnaby, Burnaby V5C 5Y1",+17783796188,0,0
