,Location,Name,Rating,Price Range,Cuisine Type,Address,Phone Number,Num Reviews,Num Photos
30,Guildford,Sushi Train Restaurant,3.8,CA$30 for two,"Sushi, Japanese, Asian","102-15380, 102 A Avenue, Surrey V3R 7K1",+16045808802,51,21
31,Guildford,104 sushi - Zion,3.5,CA$30 for two,"Japanese, Sushi, Asian","10422 168th Street, Surrey V4N1R9",+16044962133,36,43
32,Guildford,Pho Triple 8,3.6,CA$25 for two,"Vietnamese, Asian","Guildford Towngate, 102-15138 100th Avenue, Surrey V3R9P4",+16045852559,51,17
33,Guildford,Earls,3.1,CA$70 for two,Canadian,"Impact Plaza, 10160 152nd Street, Surrey V3R8X8",+16045840840,53,30
34,Guildford,Boston Pizza,3.0,CA$45 for two,"Pizza, Bar Food","15125 100TH AVENUE SURREY, BC, V3R 9P4, Surrey V3R 9P4",+16045813600,49,42
35,Guilford,White Spot,2.9,CA$50 for two,Canadian,"10181 152 Street, Surrey V3R 4G6",+16045852223,42,52
36,Guildford,Pearl Fever Tea House,3.9,CA$20 for two,"Bubble Tea, Beverages","Guildford Place, 10330 152 Street, Surrey V3R4G8",+16045882192,41,13
37,Guildford,Moxie's Grill & Bar,2.9,CA$70 for two,Canadian,"10608 151 A Street, Surrey V3R 1J8",+16044957020,46,36
38,Guildford,Man Seng Kitchen,3.9,CA$25 for two,"Chinese, Asian","14770 108A Avenue, Surrey V3R 1W7",+16045817238,30,23
39,Guildford,Bon Ga Korean Restaurant,3.5,CA$40 for two,Korean,"10356 Whalley Boulevard, Surrey V3T 4H4",+16045898400,13,51
40,Guilford,Togo Sushi,2.9,CA$20 for two,"Sushi, Japanese","Guildford Town Centre, 10355 152 Street, Surrey V3R7C1",+16049518898,45,11
41,Guildford,Kim Hoang Vietnamese Restaurant,3.5,CA$35 for two,"Vietnamese, Asian","Guildford Place, 10330 152 Street, Surrey V3R4G8",+16049518382,38,19
42,Guildford,Pho Hoa Noodle Soup,2.5,CA$30 for two,Vietnamese,"102-14357 104th Avenue, Surrey V3T1Y1",+16045813289,37,14
43,Guildford,Nando's,3.9,CA$25 for two,"Portuguese, African","Unit 104, 15190 101 Avenue, Guildford, Surrey V3R7V4",+16045873210,36,23
44,Guildford,Guildford Pizza & Pasta,3.7,CA$20 for two,"Pizza, Fast Food","10790 148 Street, Surrey V3R3X6",+16045848888,18,14
45,Guildford,Sushi California,2.9,CA$25 for two,"Japanese, Sushi","10320 152A Street, Surrey, Surrey V3R 7P6",+16049318284,18,19
46,Guilford,Migoto Sushi,3.8,CA$25 for two,"Sushi, Japanese","Guildford Town Centre, 10355 152 Street, Surrey V3R7C1",+16045885678,21,12
47,Guildford,Red Shiso Japanese Restaurant,3.6,CA$25 for two,"Asian, Japanese","601-10833 160th Street, Surrey V4N 1P3",+16045881344,21,17
48,Guildford,Jolly Mac's Pub,3.4,CA$50 for two,Bar Food,"14817 108th Avenue, Surrey V3R1W2",+16045844262,25,8
49,Guildford,Song Huong Vietnamese Restaurant,3.3,CA$35 for two,"Vietnamese, Asian","14667 108th Avenue, Surrey V3R1V8",+16045814710,16,18
50,Guildford,Lee Gar Nei Korean Restaurant,3.4,CA$40 for two,"Korean, Asian","128-15280 101st Avenue, Surrey V3R8X7",+16045897401,21,9
51,Guildford,The Little Greek,3.9,CA$25 for two,"Greek, Pizza","1-19110 96th Avenue, Port Kells, Surrey V4N 3R3",+16048821919,14,3
52,Guildford,Papa John's Pizza,3.6,CA$25 for two,"Pizza, Fast Food","10320 - 152nd Street, Surrey V3R4G8",+16045819777,22,21
53,Guilford,New York Fries,3.2,CA$15 for two,"Fast Food, American","1360 Guildford Town Centre, Unit 1401, Surrey V3R 1N3",+16045810206,19,17
54,Guildford,Dairy Queen,2.8,CA$20 for two,"Fast Food, Desserts","14741 108 Avenue, Surrey V3R 1V8",+16045811722,20,13
55,Guilford,Freshii,3.0,CA$25 for two,"Healthy Food, Juices","Guildford Town Centre, Food Court, 10355 152 Street, Surrey V3R7C1",+16044983155,15,18
56,Guildford,Sushi Rei,3.3,CA$25 for two,"Japanese, Sushi","14787 108 Avenue, Surrey, Surrey V3R 1V9",+17782932220,11,9
57,Guildford,Greek Island Pizza,3.6,CA$20 for two,"Pizza, Greek","14657 108th Avenue, Surrey V3R 1V8",+16049518133,19,2
58,Guilford,Curry,3.0,CA$20 for two,"Fast Food, Indian","Guildford Town Centre, Food Court, 10355 152nd Street, Surrey V3R7C1",+16045841006,17,6
59,Guildford,A1 Coffee & Donuts,3.2,CA$25 for two,Fast Food,"14795 108th Avenue, Surrey V3R1V8",+16045814151,11,7
60,Guilford,The Pantry,2.9,CA$40 for two,American,"Guildford Town Centre, 2309-10355 152 Street, Surrey V3R7C1",+16045883244,17,3
61,Guildford,Tasters Bakery,3.8,CA$20 for two,"Taiwanese, Bakery","Impact Plaza, 147-10090 152nd Street, Surrey V3R8X8",+16045809668,12,2
62,Guilford,McDonald's,2.3,CA$20 for two,Fast Food,"Inside Walmart, 10250 152nd Street, Surrey V3R4G8",+16045873380,18,11
63,Guildford,Wendy's,3.2,CA$20 for two,Fast Food,"10125 152nd Steet, Surrey V3R 4G6",+16045818832,14,32
64,Guilford,Bourbon Street Grill,3.7,CA$25 for two,"Fast Food, BBQ","Guildford Town Centre, Food Court, 10355 152nd Street, Surrey V3R7C1",+16045888198,11,13
65,Guildford,Omega Pizza & Wings,3.7,CA$20 for two,"Pizza, Fast Food","Guildford Towngate, 5-9965 152nd Street, Surrey V3R0N9",+16045840341,16,4
66,Guilford,Yogen Fruz,3.0,CA$20 for two,"Frozen Yogurt, Desserts","Guildford Town Centre, 10355 152 Street, Surrey V3R 7C1",+16045889088,15,9
67,Guildford,Snowy Village,3.0,CA$30 for two,Cafe,"10090, 152nd Street, Guildford, Surrey V3R 8X8",+16045828842,10,5
68,Guildford,Dasarang Surrey,3.0,for two,"Korean, Asian","10320 152 Street, Surrey V3R 4G8",+16045821919,5,11
69,Guildford,DDDN Pizza,3.2,CA$25 for two,"Pizza, Fast Food","Fraser Heights Village Centre, 406-16033 108 Avenue, Surrey V4N1N9",+17783957078,14,6
70,Guilford,Simply Grill,3.1,CA$20 for two,"Fast Food, Chinese, Asian","Guildford Town Centre, Food Court, 10355 152nd Street, Surrey V3R7C1",+16045888857,9,12
71,Guilford,Qoola,3.3,CA$15 for two,"Frozen Yogurt, Desserts","Guildford Town Centre, Food Court, 10355 152nd Street, Surrey V3R7C1",+16044986868,13,20
72,Guildford,Freshslice Pizza,3.5,CA$20 for two,"Pizza, Fast Food","103-14357 104th Avenue, Surrey V3T1Y1",+1778395-2286,13,12
73,Guildford,Arirang Korean Hot Pot,3.2,CA$40 for two,"Korean, Asian","14916 104 Avenue, Surrey V3R1M8",+16045820020,11,2
74,Guilford,Thai Express,3.7,CA$20 for two,"Fast Food, Thai, Asian","Guildford Town Centre, Food Court, 10355 152nd Street, Surrey V3R7C1",+16044985575,10,16
75,Guildford,Starbucks,3.7,CA$20 for two,Cafe,"101-15976 108 Avenue, Surrey V4N1N9",+16045826233,14,15
76,Guilford,Kung Pao Wok,3.4,CA$20 for two,"Fast Food, Chinese, Asian","Guildford Town Centre, Food Court, 10355 152nd Street, Surrey V3R7C1",+16045897938,9,6
77,Guildford,Church's Chicken,2.8,CA$20 for two,Fast Food,"14877 108th Avenue, Surrey V3R 1W2",+16045845550,6,8
78,Guildford,Chipotle Mexican Grill,3.2,for two,Mexican,"10355 152 St, Surrey, Surrey V3R 7C1",+17782931182,9,3
79,Guilford,Tim Hortons,3.2,CA$20 for two,"Fast Food, Cafe","Guildford Town Centre, 10355 152 Street, Surrey V3R7C1",+16045845404,7,14
80,Guildford,Ming Yan Seafood Restaurant,3.3,CA$25 for two,"Seafood, Chinese","6-3238 King George Boulevard, Surrey, Surrey",+17788918882,5,19
81,Guilford,OPA!,2.7,CA$20 for two,"Fast Food, Greek","Guildford Town Centre, Food Court, 10355 152nd Street, Surrey V3R7C1",+16044962027,6,5
82,Guilford,Panago,3.7,CA$30 for two,"Pizza, Fast Food","Riverside Heights, 14851-108 Avenue, Surrey V3R1W2",+16043100001,7,19
83,Guilford,Subway,3.2,CA$25 for two,Fast Food,"Guildford Town Centre, Food Court, 10355 152nd Street, Surrey V3R 7C1",+16049517890,6,14
84,Guilford,Vina Vietnamese,2.4,CA$25 for two,"Vietnamese, Asian, Fast Food","Guildford Town Centre, Food Court, 10355 152nd Street, Surrey V3R7C1",Not available for this place,6,21
85,Guildford,Carl's Jr,-,CA$15 for two,"Fast Food, Burger","2080 - 10355 152 Street, Surrey, Surrey V3R 7C1",+17783945520,3,2
86,Guildford,Pho Viet City,-,CA$15 for two,Vietnamese,"14779 108 Avenue, Surrey, Surrey V3R 1V9",+16045842877,3,2
87,Guilford,A&W,2.7,CA$20 for two,Fast Food,"Guildford Town Centre, Food Court, 10355 152nd Street, Surrey V3R7C1",+16044984370,4,6
88,Guilford,Edo Japan,2.8,CA$25 for two,"Fast Food, Sushi, Japanese, Asian","Guildford Town Centre, Food Court, 10355 152nd Street, Surrey V3R7C1",+16044985466,4,6
89,Guildford,Captain Sushi,-,CA$30 for two,"Japanese, Sushi, Korean","407-16033 108 Avenue, Surrey, Surrey V4N 1P2",+16045817737,2,7
90,Guildford,Tae Yang Gak,-,CA$20 for two,"Chinese, Korean","102 - 10330 152 Street, Guildford, Surrey, Surrey V3R 4G8",+16046340111,1,0
91,Guildford,Pita Pit,-,CA$20 for two,Fast Food,"15155 101st Avenue, Surrey V3R7V4",+16044985422,2,23
92,Guildford,Orange Julius,-,CA$15 for two,"Fast Food, Juices, Beverages","1374 Guildford Town Centre Mall, Food Court, 10355 152nd Street, Surrey V3R 7B7",+16045851313,3,2
93,Guilford,Kernels,-,CA$15 for two,Fast Food,"1232 Guildford Town Centre, 152 Street, BC, Surrey V3R 7C1",+16049530078,3,2
94,Guildford,Famoso Neapolitan Pizzeria,-,CA$60 for two,"Italian, Pizza","1001 - 10355 152 Street, Surrey, Surrey",+16044983900,3,0
95,Guilford,Cinnzeo,-,CA$15 for two,"Desserts, Cafe, Bakery","Guildford Town Centre, 10355 152 Street, Surrey V3R",+16045899131,3,1
96,Guildford,Nam San,-,CA$15 for two,Korean,"14787 108 Ave, Surrey, BC V3R 1V9, Surrey",+17782932220,1,6
97,Guildford,Doma Sushi,-,CA$35 for two,"Sushi, Japanese","16033 108 Avenue, Suite 407, Surrey, BC V4N 1P2, Surrey",+16044985958,1,0
98,Guildford,Tim Hortons,-,CA$20 for two,Cafe,"12925 115 Avenue, Surrey",+16045898354,0,1
99,Guildford,Tim Hortons,-,CA$20 for two,Cafe,"13750 - 96a Avenue, Surrey",+16045855916,0,1
100,Guildford,Pizza Pit,-,CA$20 for two,"Pizza, Fast Food","Inside Esso, 15989 108th Avenue, Surrey",+16044983000,0,3
101,Guildford,A&W,-,CA$20 for two,"Burger, Fast Food","16033 108 Avenue, Suite 101, Surrey",+16045880560,0,0
102,Guildford,La Charcuterie Deli,4.3,CA$20 for two,"Deli, Sandwich","19080 96th Avenue, Port Kells, Surrey",+16048820881,104,30
103,Guildford,YL's Curry Bowl,3.4,CA$20 for two,"Fast Food, Chinese, Asian","Impact Plaza, T&T Supermarket Food Court, 15277 100 Avenue, Surrey",+16049301155,20,11
104,Guildford,Sushi California,3.4,for two,"Japanese, Sushi","10320 152A Street, Surrey V3R 7P6",Not available for this place,11,35
105,Guildford,Pho Hung,3.4,CA$40 for two,"Vietnamese, Asian","Fraser Heights Village Centre, 108-16033 108 Avenue, Surrey V4N1N9",+16045802167,27,13
106,Guildford,Ba Le Deli & Sandwiches,3.6,CA$20 for two,"Fast Food, Vietnamese, Deli, Asian","Impact Plaza, T&T Supermarket Food Court, 15277 100 Avenue, Surrey",+16045897572,25,6
107,Guildford,777 Bubble Tea,2.6,CA$20 for two,"Bubble Tea, Beverages, Asian","103-10422 168 Street, Surrey V4N1R9",+16045887709,10,32
108,Guildford,Kwan Kee Noodle House,3.3,CA$20 for two,"Fast Food, Chinese, Asian","Impact Plaza, T&T Supermarket Food Court, 15277 100 Avenue, Surrey V3R8X2",+16045882521,16,6
109,Guildford,Kambingan,3.7,CA$35 for two,"Filipino, Chinese, Asian","14775 108th Avenue, Surrey V3R1V8",+16044965160,10,6
110,Guildford,Happy Jack's Cafe,3.4,CA$20 for two,"Diner, Cafe","110-10470 152 Street, Surrey V3R0W8",+16045888533,8,6
111,Guilford,Jugo Juice,3.4,CA$20 for two,"Juices, Beverages, Fast Food","Unit #1386, 10355 152 Street, Surrey, Surrey V3R 7C1",+16044985846,13,32
112,Guildford,Little Tea House,3.1,CA$10 for two,"Bubble Tea, Beverages","Impact Plaza, T&T Supermarket Food Court, 15277 100 Avenue, Surrey V3R8X2",+16045883050,12,1
113,Guildford,Rodem Korea,3.3,CA$20 for two,"Fast Food, Korean, Asian","Impact Plaza, T&T Supermarket Food Court, 15277 100 Avenue, Surrey V3R8X2",+17786866032,8,1
114,Guildford,Hangry Health Bar,3.0,CA$25 for two,Healthy Food,"103A-15380 102A Avenue, Surrey",+16044971877,7,1
115,Guilford,KFC,2.7,CA$20 for two,Fast Food,"Guildford Town Centre, Food Court, 1412-10237 152nd Street, Surrey V3R 7R7",+16049517711,8,7
116,Guildford,Midori Sushi,3.1,CA$20 for two,"Sushi, Japanese, Asian","6-9613 192 Street, Surrey V4N3P2",+16048886894,5,2
117,Guildford,Port Kell's Cafe,-,CA$25 for two,Diner,"5-9531 192nd Street, Surrey V4N3R9",+16048887687,2,2
118,Guildford,Archie's,3.3,CA$25 for two,Filipino,"8, 10180, 153th Street, Guildford, Surrey",+16043399792,4,4
119,Guildford,Cabizerra Bistro,-,CA$30 for two,Filipino,"14775 108 Ave, Guildford, Surrey, Surrey V3R 1V9",+16044965160,1,4
120,Guildford,Ritz Lunch Cafe and Grill,-,CA$20 for two,"Cafe, American","19289 Langley Bypass, Surrey V3S 8V9",+16045769143,2,0
121,Guildford,Bahay Kubo,-,for two,"Asian, Filipino","10294 City Parkway, Surrey",+16045854508,1,5
122,Guildford,Tomu Sushi,-,CA$25 for two,"Sushi, Japanese","9613 192 Street, Suite 6, Surrey, Surrey V4N 4C7",+17782980720,0,1
123,Guildford,Ur Retsaurant,-,CA$20 for two,Middle Eastern,"108a Ave, Surrey, BC V3R 1W8, Surrey",+17786801010,1,6
124,Guildford,Khang's Kitchen Express,-,CA$20 for two,"Fast Food, Japanese, Vietnamese, Asian","Impact Plaza, T&T Supermarket Food Court, 15277 100 Avenue, Surrey",+16045841190,1,1
125,Guildford,Rex's Catering,-,CA$25 for two,Italian,"4-9613 192 Street, Surrey",+16048885202,0,3
