,Location,Name,Rating,Price Range,Cuisine Type,Address,Phone Number,Num Reviews,Num Photos
11,Richmond,Lido Restaurant,4.1,CA$25 for two,"Chinese, Asian","150-4231 Hazelbridge Way, Richmond V6X 3L7",+16042310055,330,236
12,Richmond,Seto Japanese Restaurant,4.2,CA$35 for two,"Sushi, Japanese, Asian","Olympia Centre, 155-8400 Alexandra Road, Richmond V6X 1C3",+16042319493,281,199
13,Richmond,Excellent Tofu & Snack,4.4,CA$15 for two,"Desserts, Chinese","160-4231 Hazelbridge Way, Richmond V6X 3L7",+16042320268,284,113
14,Central Richmond,Pearl Castle Cafe,4.2,CA$35 for two,"Taiwanese, Asian, Bubble Tea","Continental Centre, 1128-3779 Sexsmith Road, Richmond V6X 3Z9",+16042703939,432,328
15,Richmond,Fisherman's Terrace Seafood Restaurant,4.2,CA$55 for two,"Dim Sum, Chinese, Asian","Aberdeen Centre, Suite 3580, 4151 Hazelbridge Way, Richmond V6X4J7",+16043039739,346,232
16,Garden City,Chen's Shanghai Kitchen,4.1,CA$50 for two,"Chinese, Asian","129-4940 No. 3 Road, Richmond, Richmond V6Y 2Y8",+16043048288,240,196
17,Central Richmond,Snowy Village Dessert Cafe,3.6,CA$15 for two,"Cafe, Desserts","8571 Alexandra Drive, Richmond V6X 1C3",+17786817832,125,213
18,Central Richmond,Top Shanghai Cuisine,3.9,CA$55 for two,"Shanghai, Chinese, Asian","5880 Number 3 Road, Richmond V6X",+16042788790,281,243
19,Central Richmond,Tokyo Joe's Sushi Factory,4.2,CA$25 for two,"Sushi, Japanese, Asian","8211 Ackroyd Road, Richmond V6X 3J9",+16042733868,311,122
20,Richmond,Kirin Seafood Restaurant,4.4,CA$60 for two,"Dim Sum, Seafood","Richmond Centre, Second Floor, 7900 Westminster Highway, Richmond V6X 1A5",+16043038833,307,280
21,Richmond,Berry Good,4.2,CA$20 for two,"Cafe, Desserts","Excel Centre, 1120-8766 McKim Way, Richmond V6X 4G4",+16042472253,162,115
22,Central Richmond,Yuu Japanese Tapas,3.7,CA$25 for two,"Japanese, Asian","Continental Centre, 1111-3779 Sexsmith Road, Richmond V6X 3Z9",+16042147722,189,303
23,Richmond,Matsuyama Japanese Restaurant,3.7,CA$35 for two,"Sushi, Japanese, Asian","Connaught Plaza, 8500 Alexandra Road, Richmond V6X 1C3",+16042079178,302,196
24,Central Richmond,Memory Corner,4.0,CA$25 for two,"Taiwanese, Chinese, Asian, Bubble Tea","6900 Number 3 Road, Richmond V6Y 2C5",+16042845434,163,220
25,Richmond,Empire Seafood Restaurant,3.9,CA$55 for two,"Dim Sum, Cantonese, Chinese, Asian","London Plaza, 200-5951 Number 3 Road, Richmond V6X2E3",+16042490080,227,421
26,Richmond,Chef Tony,3.9,CA$60 for two,"Dim Sum, Chinese","101-4600 Number 3 Road, Richmond V6X",+16042790083,117,331
27,Central Richmond,Sun Sui Wah Seafood Restaurant,3.7,CA$50 for two,"Dim Sum, Chinese, Asian","4920 Number 3 Road, Richmond V6X 3A5",+16042738208,256,295
28,Central Richmond,Boiling Point,4.0,CA$40 for two,"Taiwanese, Asian","130-4800 Number 3 Road, Richmond V6X 3A6",+16042845168,242,157
29,Richmond,No. 9 Restaurant,3.4,CA$30 for two,"Hong Kong Style, Chinese, Asian","Lansdowne Centre, 812-5300 Number 3 Road, Richmond V6X 2X9",+16042787700,298,222
30,Central Richmond,Shanghai Wonderful Restaurant,3.9,CA$40 for two,"Chinese, Asian","Best Western Plus, 9260 Bridgeport Road, Richmond V6X",+16042788829,225,228
31,Central Richmond,Sea Harbour - River Rock Casino Resort,4.0,CA$60 for two,"Dim Sum, Chinese, Asian","River Rock Casino Resort, 8811 River Road, Richmond V6X 1Y7",+16042320816,203,293
32,Central Richmond,Bubble Fruity,4.0,CA$20 for two,"Bubble Tea, Desserts","180-8188 Saba Road, Richmond V6Y 4E2",+17782976820,186,67
33,Richmond,Double Double Restaurant,3.6,CA$30 for two,"Cantonese, Chinese","128-4600 Number 3 Road, Richmond V6X 4E8",+16043703345,176,176
34,Richmond,Claypot Hotpot and B.B.Q.,3.9,CA$45 for two,"Cantonese, Chinese, Asian","Alexandra Plaza, 105-8291 Alexandra Road, Richmond V6X 1C3",+16042845181,173,143
35,Central Richmond,Pepper Lunch,3.9,CA$25 for two,"Japanese, Asian","150-5951 Number 3 Road, Richmond V6X 2E3",+16042855933,156,139
36,Central Richmond,Bubble Tea Shop,3.2,CA$20 for two,"Desserts, Bubble Tea, Cafe","105-4651 Number 3 Road, Richmond V6X",+16042858833,151,170
37,Central Richmond,The Jade Seafood Restaurant,3.8,CA$60 for two,"Dim Sum, Cantonese, Chinese, Asian","280 - 2811 No 3 Road, Richmond, BC V6X 2B2, Richmond V6X 1C3",+16042490082,181,387
38,Richmond,Man Ri Sung Korean Restaurant,3.9,CA$45 for two,"Korean, Asian","Aberdeen Centre, 3600-4151 Hazelbridge Way, Richmond V6X 0A4",+16048219922,134,303
39,Richmond,Neptune Seafood Restaurant,3.6,CA$65 for two,"Dim Sum, Cantonese, Chinese, Asian","Richport Town Centre, 100-8171 Ackroyd Road, Richmond V6X 3J9",+16042079888,196,292
40,Central Richmond,Richmond Sushi,3.2,CA$50 for two,"Sushi, Japanese, Asian","Union Square, 1488-8388 Capstan Way, Richmond V6X 4B5",+16042077799,206,285
41,Central Richmond,Prata-Man Singapore Cuisine,3.9,CA$25 for two,"Malaysian, Asian","9060 Capstan Way, Richmond V6X 1R4",+16042781348,160,135
42,Central Richmond,Italian Tomato,4.0,CA$30 for two,"Italian, Pizza","8380 Bridgeport Road, Richmond V6X 1R7",+16042470040,215,100
43,Central Richmond,4 Stones Vegetarian Cuisine,4.1,CA$30 for two,Taiwanese,"Minoru Plaza, 150-7771 Westminster Hwy, Richmond V6X4J4",+16042780852,158,140
44,Central Richmond,Green Lemongrass Vietnamese Cuisine,4.2,CA$45 for two,"Vietnamese, Asian","8180 Westminster Highway, Richmond V6X",+16042706188,235,107
45,Central Richmond,Pho Lan,4.2,CA$25 for two,"Vietnamese, Asian","6950 Number 3 Road, Richmond V6Y 2C5",+16042731583,217,54
46,Central Richmond,Kumare Restaurant & Bakery,4.0,CA$40 for two,"Bakery, Thai, Filipino, Asian","8130 Park Road, Richmond V6Y 1T1",+16042845111,135,186
47,Central Richmond,Tsim Chai Noodles,4.1,CA$25 for two,"Chinese, Asian","50-8251 Westminster Highway, Richmond V6X 1A7",+16042736288,164,138
48,Richmond,Sura Korean BBQ Restaurant,3.7,CA$55 for two,"Korean, Seafood, Asian","1830-4151 Hazelbridge Way, Richmond V6X OA4",+16043705540,180,239
49,Central Richmond,Suhang Restaurant,3.9,CA$55 for two,"Shanghai, Chinese, Asian","100-8291 Ackroyd Road, Richmond V6X 3J9",+16042787787,151,179
50,Central Richmond,Samsoonie Noodle & Rice,3.8,CA$30 for two,"Korean, Asian","140-8211 Westminster Highway, Richmond V6X 1A7",+17782977798,93,155
51,Richmond,Chef Hung Taiwanese Beef Noodle,3.9,CA$35 for two,"Taiwanese, Asian","Aberdeen Centre, 2800-4151 Hazelbridge Way, Richmond V6X 0A4",+16042959357,218,175
52,Richmond,Top Gun J&C Restaurant,3.9,CA$45 for two,"Chinese, Seafood","Excel Centre, 8766 McKim Way, Suite 2020, Richmond V6X",+16042318006,122,572
53,Richmond,Hanok Korean Restaurant,3.9,CA$30 for two,"Korean, Asian","100-8400 Alexandra Road, Richmond V6X 3L4",+16042783180,130,117
54,Central Richmond,Gang Nam Korean BBQ,4.0,CA$30 for two,"Korean, Asian","2065-4580 Number 3 Road, Richmond V6X 4E8",+16042143770,106,161
55,Central Richmond,Yah Yah Ya Ramen,3.7,CA$40 for two,"Japanese, Asian, Ramen","Union Square, 1423-8388 Capstan Way, Richmond V6X 4B6",+16042855113,136,97
56,Central Richmond,Mui Garden,4.0,CA$45 for two,"Chinese, Asian","5960 Minoru Boulevard, Richmond V6X 4J4",+16043037977,173,155
57,Central Richmond,Garden City Hot Pot,4.1,CA$80 for two,"Dim Sum, Chinese, Asian","8788 McKim Way, Richmond, Richmond V6X4E2",+16043030909,156,91
58,Central Richmond,Banzai Sushi House,3.9,CA$35 for two,"Sushi, Japanese, Asian","40-8251 Westminster Highway, Richmond V6X 1A7",+16048210355,195,95
59,Central Richmond,Thai Son Restaurant,4.0,CA$25 for two,Vietnamese,"4791 McClelland Road, Richmond, Richmond V6X 0M5",+16042786436,165,118
60,Richmond,Silver Tower Cafe Restaurant,3.9,CA$40 for two,"Chinese, Hong Kong Style, Asian","100-8500 Alexandra Road, Richmond V6X 1C3",+16042071199,169,146
61,Central Richmond,Koto Izakaya,3.8,CA$30 for two,"Sushi, Japanese, Asian","101-8171 Alexandra Road, Richmond V6X 1C3",+16042784601,164,80
62,Central Richmond,Well Tea,3.2,CA$25 for two,"Asian, Taiwanese, Bubble Tea, Beverages","170-4811 Hazelbridge Way, Richmond V6X 3K7",+16042787268,196,105
63,Central Richmond,Gokudo Shabu Shabu Hot Pot,4.0,CA$45 for two,"Japanese, Taiwanese, Asian","Continental Centre, 2133-3779 Sexsmith Road, Richmond V6X 3Z9",+16042329078,123,115
64,Central Richmond,Tsukiji Japanese Restaurant,3.8,CA$70 for two,"Sushi, Japanese, Asian","Garden City Plaza, 135-4731 Garden City Road, Richmond V6X 3M7",+16042762628,98,168
65,Central Richmond,River Rock Buffet - River Rock Casino Resort,3.2,CA$90 for two,"Pacific Northwest, Italian, Asian","River Rock Casino Resort, 8811 River Road, Richmond V6X 3P8",+16042478935,147,272
66,Central Richmond,Kongee Dinesty,3.8,CA$30 for two,"Chinese, Asian","150-9020 Capstan Way, Richmond V6X 3V9",+16042780077,96,156
67,Richmond,Shiang Garden Seafood Restaurant,3.8,CA$50 for two,"Dim Sum, Chinese","Empire Centre, 1200-4540 Number 3 Road, Richmond V6X",+16042738858,116,261
68,Central Richmond,Manzo,3.8,CA$40 for two,Japanese,"2170-8391 Alexandra Road, Richmond V6X",+16042762882,127,128
69,Richmond,Parklane Chinese Restaurant,3.8,CA$65 for two,"Dim Sum, Chinese, Asian","200-7997 Westminster Highway, Richmond V6X 1A4",+16042730888,89,246
70,Richmond,Gingeri Chinese Cuisine,3.2,CA$55 for two,"Dim Sum, Cantonese, Chinese, Asian","Lansdowne Centre, 323-5300 Number 3 Road, Richmond V6X",+16042786006,123,230
71,Richmond,Kam Do Bakery,4.1,CA$10 for two,"Bakery, Chinese, Asian","Richmond Centre, 130-6211 Number 3 Road, Richmond V6Y",+16042319216,158,86
72,Central Richmond,Bubble World,3.9,CA$30 for two,"Bubble Tea, Beverages, Asian","8368 Capstan Way, Suite 1318, Richmond V6X 2H6",+16042325222,149,157
73,Richmond,Frappe Bliss,4.1,CA$25 for two,"Desserts, Asian","3070-4151 Hazelbridge Way, Richmond V6X 4J7",+16042956600,139,40
74,Richmond,Max Noodle House,3.7,CA$30 for two,"Cantonese, Chinese","Alexandra Plaza, 190-8291 Alexandra Road, Richmond V6X",+16042318141,110,104
75,Richmond,Master Hung BBQ Restaurant,4.0,CA$40 for two,"Chinese, Asian","8780 Blundell Road, Richmond V6Y 2N6",+16042723813,126,92
76,Richmond,Ebisu,3.6,CA$55 for two,"Sushi, Japanese, Asian","Richport Town Centre, 100-8111 Ackroyd Road, Richmond V6X 3J9",+16042704846,147,179
77,Central Richmond,Shibuyatei,4.0,CA$30 for two,"Sushi, Japanese, Asian","125-2971 Sexsmith Road, Richmond V6X 2H4",+17782971777,85,32
78,Central Richmond,Specialty Chicken & Wonton House,3.6,CA$40 for two,"Chinese, Asian","80-90 8100 Ackroyd Road, Richmond V6X3J9",+16042788239,79,272
79,Central Richmond,Sushi House,3.8,CA$30 for two,"Sushi, Japanese, Asian","2182-3779 Sexsmith Road, Richmond V6X 3Z9",+16042331015,139,121
80,Richmond,Amigo Restaurant,3.7,CA$30 for two,"Chinese, Hong Kong Style, Asian","Alexandra Plaza, 160-8291 Alexandra Road, Richmond V6X1C3",+16042316028,105,100
81,Central Richmond,Hanppy Tofu Pot House,3.7,CA$25 for two,"Korean, Asian","Union Square, 1138-8328 Capstan Way, Richmond V6X 2H6",+16042471079,120,83
82,Richmond,Wu Fung Dessert,4.1,CA$25 for two,"Fast Food, Hong Kong Style, Cantonese, Chinese, Asian","3220-4151 Hazelbridge Way, Richmond V6X 4J7",+16042845635,146,47
83,Central Richmond,The Boathouse Restaurant,3.8,CA$75 for two,"Seafood, Steak","8331 River Road, Richmond V6X 1Y1",+16042737014,149,154
84,Richmond,Saboten,3.3,CA$25 for two,"Fast Food, Japanese, Asian","3180-4151 Hazelbridge Way, Richmond V6X 4J7",+16042959351,145,114
85,Central Richmond,Ginger Indian Cuisine,4.0,CA$40 for two,Indian,"9100 Blundell Road #490, Central Richmond, Richmond V6X",+16043701200,102,56
86,Central Richmond,Cocoru,3.4,for two,Asian,"8391 Alexandra Road, Richmond V6X 1C3",+16042858569,48,93
87,Richmond,Point Zero Four Fusion,2.4,CA$40 for two,"Chinese, Asian","140-8500 Alexandra Road, Richmond V6X 1C3",+16042781213,83,147
88,Central Richmond,Red Star Seafood,3.1,CA$50 for two,"Chinese, Asian","2200-8181 Cambie Road, Richmond V6X 3X9",+16042703003,94,144
89,Central Richmond,Carver's Steakhouse - Executive Airport Plaza Hotel,3.6,CA$90 for two,"Steak, Canadian","Executive Airport Plaza Hotel, 7211 Westminster Highway, Richmond V6X 1A3",+16042077107,94,134
90,Richmond,Toku Japanese Restaurant,3.0,CA$65 for two,"Sushi, Japanese","Lansdowne Centre, 221-5300 Number 3 Road, Richmond V6X 2C7",+16042855877,78,138
91,Central Richmond,Bánh Mi Très Bon,3.8,CA$15 for two,"Sandwich, Vietnamese, Desserts","1840-4720 McClelland Road, Richmond",+17789287298,51,133
92,Central Richmond,Uncle Lu,3.4,CA$25 for two,"Taiwanese, Chinese, Asian","1101-3779 Sexsmith Road, Richmond V6X 1J8",+16043700250,76,129
93,Garden City,Golden Paramount Seafood Restaurant,3.8,CA$60 for two,"Dim Sum, Chinese, Asian","8111 Anderson Road, Richmond, BC V6Y 3Z8, Canada, Richmond V6Y 1S8",+16042780873,73,123
94,Richmond,Taiwan Taipei Original Pot,3.7,CA$50 for two,"Chinese, Taiwanese","Venezia Place, 1160-8580 Alexandra Road, Richmond V6X4B3",+17782979777,61,55
95,Richmond,Beard Papa's,4.0,CA$10 for two,Desserts,"Aberdeen Centre, 3160-4151 Hazelbridge Way, Richmond V6J4J7",+16042330949,160,71
96,Richmond,Wo Fung Noodle Express,3.9,CA$20 for two,"Fast Food, Chinese","190-8400 Alexandra Road, Richmond V6X 1C3",+16042845635,87,35
97,Central Richmond,L'otus Cake Boutique,3.4,CA$15 for two,"Bakery, Desserts, Beverages","103-8580 Cambie Road, Richmond, Richmond V6X 4K1",+16042859925,33,47
98,Central Richmond,Enjoy Cafe 1+1,3.4,CA$35 for two,"Chinese, Asian","200-8171 Westminster Highway, Richmond V6X 1A7",+16042310037,92,101
99,Richmond,Shi-Art Chinese Cuisine,3.0,CA$45 for two,"Dim Sum, Chinese, Asian","Richmond Centre, 1302-6551 Number 3 Road, Richmond V6Y",+16042798998,89,178
100,Richmond,James Snacks,3.9,CA$25 for two,"Fast Food, Cantonese, Chinese","Empire Centre, Food Court, 1160-4540 Number 3 Road, Richmond V6X4E8",+16047161328,57,54
101,Central Richmond,Chubby Lamb Hot Pot,3.7,CA$45 for two,"Chinese, Asian","8391 Alexandra Road, Richmond V6X1C3",+16043038843,94,100
102,Central Richmond,0755 Restaurant & Lounge,2.7,CA$55 for two,"Chinese, Asian Fusion","Continental Centre, 2188-3779 Sexsmith Road, Richmond V6X",+16042730755,96,127
103,Richmond,Bubble Waffle Cafe,3.6,CA$20 for two,"Hong Kong Style, Chinese","Aberdeen Centre, Food Court, 3000-4151 Hazelbridge Way, Richmond V6X 0A4",+16043702211,114,81
104,Central Richmond,Pho An Nam,4.0,CA$30 for two,"Vietnamese, Asian","6820 Number 3 Road, Richmond V6Y 1P3",+16042799097,94,65
105,Richmond,Mazazu Crepe,2.9,CA$20 for two,"Desserts, Japanese, Asian","Aberdeen Centre, Food Court, 3110-4151 Hazelbridge Way, Richmond",+16042959359,103,51
106,Richmond,Taco Luis,4.3,CA$20 for two,"Fast Food, Mexican","Lansdowne Centre, Food Court, 1040-5300 Number 3 Road, Richmond V6X 2X9",+16042788496,121,29
107,Central Richmond,Manzo Japanese Restaurant Itamae,3.2,CA$40 for two,"Sushi, Japanese, Asian","9020 Capstan Way#120, Richmond V6X 3V9",+16048219834,82,109
108,Richmond,Sanbo Restaurant,3.5,CA$50 for two,"Chinese, Asian","121-4600, Number 3 Road, Richmond, B.C. V6X 2C2, Richmond V6Y 2B3",+16042782616,73,113
109,Richmond,Teppan Kitchen,3.8,CA$25 for two,"Fast Food, Japanese, Asian","Aberdeen Centre, Food Court, 3250-4151 Hazelbridge Way, Richmond V6X 3R8",+16042956656,81,80
110,Richmond,Mambo Cafe,3.8,CA$25 for two,"Chinese, Fast Food","3020-4151 Hazelbridge Way, Richmond V6X 4J7",+16042733669,95,70
111,Richmond,Xi'An Cuisine,4.0,CA$25 for two,"Fast Food, Chinese, Asian","Richmond Public Market, Second Floor, Food Court, 2370-8260 Westminster Highway, Richmond V6X 1A7",+16042799727,66,51
112,Central Richmond,"The Apron - The Westin Wall Centre, Vancouver Airport",3.7,CA$90 for two,Pacific Northwest,"The Westin Wall Centre, Vancouver Airport, 3099 Corvette Way, Richmond V6X3A3",+16042382105,50,53
113,Richmond,Cafe D'Lite Express,3.6,CA$25 for two,"Fast Food, Malaysian, Singaporean, Asian","3210-4151 Hazelbridge Way, Richmond V6X 4J7",+16042956603,109,51
114,Central Richmond,Dolpan Seoul BBQ,3.5,for two,Korean,"3779 Sexsmith Road, Vancouver, Richmond V6X 1J8",+16042739220,29,74
115,Central Richmond,Happy Tree House BBQ,3.5,for two,"Chinese, Asian","8171 Alexandra Road, Richmond V6X 1C3",+17782971386,32,85
116,Central Richmond,Kingspark Steak House,3.6,CA$30 for two,"Chinese, Asian, Steak","180-8291 Westminster Highway, Richmond V6X 1A7",+16042318798,96,70
117,Central Richmond,Tin Tin Seafood Harbour,3.2,CA$45 for two,"Dim Sum, Chinese, Asian","3711 Number 3 Road, Richmond V6X 2B8",+16043703883,54,155
118,Richmond,Joy's Taiwanese Kitchen,3.9,CA$25 for two,"Fast Food, Taiwanese, Chinese, Asian","Parker Place, Food Court, 1100-4380 Number 3 Road, Richmond V6X 4E8",+16042704898,45,28
119,Central Richmond,Hugo's Churros,3.3,CA$15 for two,"Mexican, Desserts","McArthur Glen Designer Outlets, 1000-7899 Templeton Station Road, Richmond",+16042315525,36,40
120,Central Richmond,Pho Viet Vietnamese Beef & Chicken Noodle Soup,3.9,CA$25 for two,"Vietnamese, Asian","110-8291 Westminster Highway, Richmond V6X1A7",+16042736399,91,35
121,Richmond,Cherry Fruit Juice & Icy Bar,4.0,CA$10 for two,"Beverages, Desserts, Asian","1515-4380 Number 3 Road, Richmond V6X 4E8",+16042738337,64,28
122,Central Richmond,Sing Yee Chinese Restaurant,3.3,CA$30 for two,"Cantonese, Chinese, Asian","Continental Centre, 2118-3779 Sexsmith Road, Richmond V6X 3Z9 3Z9",+16042321328,47,150
123,Central Richmond,Chatime Richmond,3.5,CA$15 for two,"Beverages, Bubble Tea","9100 Blundell Road, Richmond V6Y 2N9",+16042852428,88,45
124,Central Richmond,Cafe Savoureux,3.8,CA$20 for two,Cafe,"Union Square, 1326-8368 Capstan Way, Richmond V6X 4B5",+16042072589,52,31
125,Central Richmond,Nu Chinese Bistro,3.3,CA$45 for two,Chinese,"Cosmo Plaza, 2170-8788 McKim Way, Richmond V6X 4E2",+17782979998,59,185
126,Central Richmond,Beijiang Restaurant,3.6,CA$40 for two,"Xinjiang, Chinese, Asian","8111 Leslie Road, Central Richmond, Richmond V6X4B3",+17782976656,55,98
127,Richmond,Bone Sushi,3.5,CA$30 for two,"Sushi, Japanese, Asian","Empire Centre, 1040-4540 Number 3 Road, Richmond V6X 4E4",+16043037735,62,62
128,Central Richmond,Avery Cakes & Tea House,2.7,for two,"Bakery, Coffee and Tea","112-4751 Garden City Road, Richmond, Richmond V6S 3M7",+16042857771,9,143
129,Central Richmond,Dazzling Cafe,2.8,CA$25 for two,"Cafe, Coffee and Tea, Sandwich","7971 Alderbridge Way, Unit 140, Richmond, Richmond V6X 2A4",+16042730514,32,86
130,Richmond,Earls,3.8,CA$70 for two,Canadian,"Lansdowne Centre, 304-5300 Number 3 Road, Richmond V6X",+16043039702,96,56
131,Central Richmond,Bamboo Grove,3.7,CA$40 for two,"Chinese, Asian","6920 Number 3 Road, Richmond V6Y",+16042789585,63,38
132,Central Richmond,White Spot,3.7,CA$50 for two,Canadian,"5880 Number 3 Road, Richmond V6X2E1",+16042733699,82,107
133,Richmond,The TRUE'STEA Restaurant,2.6,CA$30 for two,"Chinese, Taiwanese, Asian","180-8400 Alexandra Road, Richmond V6X 1C3",+16042078469,78,70
134,Central Richmond,Harold's Bistro & Bar,3.9,CA$90 for two,Canadian,"Sheraton, 7551 Westminster Highway, Richmond V6X 0B5",+16042333968,61,55
135,Central Richmond,75 West Coast Grill,3.6,CA$80 for two,"Pacific Northwest, Canadian","Marriott, 7571 Westminster Highway, Richmond V6X1A3",+16042322804,64,81
136,Richmond,Leung Kee Cantonese Food,3.7,CA$25 for two,"Fast Food, Cantonese, Hong Kong Style, Chinese, Asian","3030-4151 Hazelbridge Way, Richmond V6X 4J7",+16042958212,75,62
137,Central Richmond,Copa Cafe,2.7,CA$40 for two,"Chinese, Asian","105-6200 River Road, Richmond V7C 4N1",+16042768972,55,87
138,Central Richmond,Newton Beef Noodle House,3.3,CA$30 for two,Taiwanese,"150-8191 Saba Road, Richmond V6Y 4B4",+16042840886,44,62
139,Central Richmond,Tramonto - River Rock Casino Resort,3.4,CA$100 for two,"Seafood, Pacific Northwest","River Rock Casino Resort, 8811 River Road, Richmond V6X 3P8",+16042478573,54,104
140,Central Richmond,Pho 99 Vietnamese Noodle House,3.8,CA$30 for two,"Vietnamese, Asian","180-8611 Alexandra Road, Richmond V6X",+16042786363,73,59
141,Richmond,Wing Kee Restaurant,3.7,CA$40 for two,"Chinese, Asian","120-8260 Granville Avenue, Richmond V6Y 1P3",+16042701825,53,48
142,Central Richmond,Fortune Terrace Chinese Cuisine,3.0,for two,"Cantonese, Chinese","130-6200 River Road, Richmond V7C 4N1",+16042858980,30,143
143,Central Richmond,Pho Han,3.8,CA$25 for two,"Vietnamese, Asian","Oak's Plaza, 110-9020 Capstan Way, Richmond V6X",+16042845589,64,45
144,Central Richmond,Shiny Tea,3.4,CA$15 for two,"Beverages, Bubble Tea, Taiwanese, Asian","Aberdeen Square, 2340-4000 Number 3 Road, Richmond V6X 0J8",+16045884242,64,45
145,Central Richmond,The Captain's Boil,3.0,for two,"Cajun, Seafood","1226 - 8338 Capstan Way, Richmond V6X 4B5",+16042790158,32,37
146,Richmond,Shun Feng Seafood Restaurant,2.6,CA$60 for two,"Dim Sum, Cantonese, Chinese, Asian","1425-4380 Number 3 Road, Richmond V6X 2C2",+16043046088,60,115
147,Richmond,Peanut's Bubble Tea,3.9,CA$15 for two,"Bubble Tea, Beverages","Richmond Public Market, Level 2, 2130-8260 Westminster Highway, Richmond V6X 1A7",+16042789372,90,19
148,Central Richmond,Yuan's Shanghai Serendipity Cuisine,3.1,CA$25 for two,Chinese,"180-4260 Number 3 Road, Richmond V6X 2C2",+17788681238,38,111
149,Richmond,8 Juice,4.1,CA$20 for two,"Juices, Beverages","Aberdeen Centre, 3150-4151 Hazelbridge Way, Richmond V6X 4J7",+16042845566,83,18
150,Central Richmond,IHOP,3.2,CA$25 for two,American,"6780 Number 3 Road, Richmond, Richmond V6Y 2C1",+16042733411,76,68
151,Central Richmond,Yue Restaurant,3.5,CA$40 for two,"Chinese, Cantonese","110-8351 Alexandra Rd, Richmond, BC V6X 1C3, Richmond V6X",+16042331219,34,94
152,Central Richmond,Midam Richmond,2.8,CA$40 for two,Korean,"4651 Garden City Rd,Richmond, Richmond V6X 4A9",+16042841400,25,65
153,Garden City,Shun Xin Hot Pot,3.7,CA$40 for two,"Chinese, Asian","Park Village, 8111 Park Road, Richmond V6Y",+16042782703,52,19
154,Richmond,Szechuan Delicious Restaurant,3.8,CA$35 for two,"Chinese, Asian","Time Square, 6610 Number 3 Road, Richmond V6Y 2C1",+16042761780,44,25
155,Richmond,Old Xian's Food,3.0,CA$25 for two,"Chinese, Asian","Venezia Place, 2010-8580 Alexandra Road, Richmond V6X 4B3",+16043703888,34,45
156,Central Richmond,Liuyishou Hotpot Richmond,3.7,CA$50 for two,Chinese,"150-4731 Garden City Road, Richmond V6Y 1P9",+16042856122,41,33
157,Central Richmond,K. K. Dollar Hot Pot,3.2,CA$60 for two,"Chinese, Asian","4200 Number 3 Road, Richmond V6X2C4",+16042795588,31,62
158,Central Richmond,Golden Sichuan Restaurant,3.1,CA$45 for two,"Chinese, Sichuan, Asian","Richview Plaza, 170-3631 Number 3 Road, Richmond V6X2B8",+16042889058,38,44
159,Central Richmond,Silkway Halal Cuisine Restaurant,3.6,CA$35 for two,"Xinjiang, Chinese, Asian","110-8188 Saba Road, Richmond V6Y 4E2",+16042786788,32,46
160,Richmond,R&H Chinese Food,3.7,CA$25 for two,"Fast Food, Shanghai, Chinese, Asian","5300 Number 3 Road, Richmond V6X 2X9",+17782975668,51,30
161,Central Richmond,Boston Pizza,2.2,CA$45 for two,"Pizza, Bar Food","50 8100 Ackroyd Road, Central Richmond, Richmond, Richmond V6X3J9",+16042736151,72,48
