,Location,Name,Rating,Price Range,Cuisine Type,Address,Phone Number,Num Reviews,Num Photos
36,Coquitlam,Toe Dam Korean Fusion BBQ,3.7,CA$60 for two,"Korean, Asian","Hanin Village, 250-329 North Road, Coquitlam V3K 3V8",+16049395515,63,73
37,Coquitlam,Miracle Belgian Waffle,3.3,CA$20 for two,"Cafe, Desserts","160-2950 Glen Drive, Coquitlam V3B 0B8",+17782851004,98,75
38,Coquitlam,Hanamori Sushi,3.9,CA$30 for two,"Sushi, Japanese","511 Rochester Ave, Coquitlam, Coquitlam V3K0A2",+16049392422,76,124
39,Coquitlam,The Coffee Bun,3.8,CA$15 for two,"Cafe, Bakery","Henderson Place, 1011-1163 Pinetree Way, Coquitlam V3B 8A9",+17782855656,83,84
40,Coquitlam,Won Jo Korean Noodle House,3.6,CA$40 for two,"Korean, Asian","105-508 Clark Road, Coquitlam V3J 7V6",+16049311004,68,95
41,Coquitlam,Deer Garden Restaurant,4.1,CA$50 for two,Chinese,"1163 Pinetree Way Unit 1045, Coquitlam, Coquitlam V3B 4S8",+16044758088,117,91
42,Coquitlam,Sushi Boss,4.0,CA$30 for two,"Sushi, Japanese, Asian","3033 Robson Drive, Coquitlam V3E 2Z4",+16044741261,90,66
43,Coquitlam,Wang Ga Ma,3.5,CA$45 for two,"Korean, Asian","329 North Road, Coquitlam V3K 3V8",+16049366866,111,75
44,Coquitlam,IKEA Restaurant,3.8,CA$20 for two,Swedish,"Inside IKEA, 1000 Lougheed Highway, Coquitlam V3K 3T5",+18668664532,128,88
45,Coquitlam,Grand Palace Restaurant,3.7,CA$25 for two,"Dim Sum, Chinese","Henderson Place, 2001-1163 Pinetree Way, Coquitlam V3B 8A9",+17782858900,81,122
46,Coquitlam,Pasta Polo,3.7,CA$55 for two,"Pizza, Italian","2754 Barnet Highway, Coquitlam V3B 1B9",+16044647656,133,39
47,Coquitlam,Lucky Gate Chinese Restaurant,3.2,CA$40 for two,"Chinese, Asian","1139 Austin Avenue, Coquitlam",+16049398630,88,103
48,Coquitlam,Woody's Pub,4.0,CA$55 for two,Bar Food,"935 Brunette Avenue, Coquitlam V3K 1C8",+16045261718,104,57
49,Coquitlam,Coffee Monster,3.3,CA$20 for two,Cafe,"405 North Road, Coquitlam V3J",+17783559000,66,58
50,Coquitlam,Mega Sushi,3.9,CA$30 for two,"Sushi, Japanese, Asian","12-2662 Austin Avenue, Coquitlam V3K 7B6",+17783551012,81,77
51,Coquitlam,Pho 99 Vietnamese Noodle House,4.1,CA$30 for two,"Vietnamese, Asian","Pinetree Village, 62-2991 Lougheed Highway, Coquitlam V3B 6J6",+16044721299,134,42
52,Coquitlam,Nagano,3.5,CA$40 for two,"Sushi, Japanese, Asian","2918 Glen Drive, Coquitlam V3B 2P5",+16044682133,117,43
53,Coquitlam,Hon's Wun-Tun House,3.2,CA$35 for two,"Chinese, Asian","3025 Lougheed Hwy 130, Coquitlam V3B 6J6",+16044680871,113,54
54,Coquitlam,Sushi Karis,4.1,CA$35 for two,"Sushi, Japanese","504 Nelson Street, Coquitlam, Coquitlam V3J 7R4",+16049310552,73,50
55,Coquitlam,Austin Fish House,4.3,CA$35 for two,Fish and Chips,"1119 Austin Avenue, Coquitlam V3K 3P4",+16049377244,66,45
56,Coquitlam,Urban Gate,3.9,CA$50 for two,"American, Bar Food, Canadian, Iranian","1158 The High Street, Coquitlam V3B 0C6",+16044728888,112,34
57,Coquitlam,Ding Hao Noodle House,3.9,CA$30 for two,"Taiwanese, Asian, Bubble Tea","Creekside Plaza, 2773 Barnet Highway, Coquitlam V3B 1C2",+16045525777,83,41
58,Coquitlam,Copa Cafe,2.6,CA$40 for two,"Chinese, Asian","300-1175 Johnson Street, Coquitlam V3B 7K1",+16049448973,122,40
59,Coquitlam,Creekside Coffee Factory,4.2,CA$20 for two,Cafe,"Creekside Plaza, 2773 Barnet Highway, Coquitlam V3B 1C2",+16045540100,56,42
60,Coquitlam,The Keg,4.0,CA$90 for two,"Steak, Seafood","2991 Lougheed Hwy Unit 130, Coquitlam V3B 6J6",+16044645340,95,60
61,Coquitlam,The Golden Boot Caffe,3.9,CA$45 for two,Italian,"1028 Ridgeway Avenue, Coquitlam V3J7R4",+16049390855,89,19
62,Coquitlam,Milestones,3.4,CA$65 for two,"Canadian, Grill","2745 Barnet Highway, Coquitlam V3E 1K9",+16045527983,114,99
63,Coquitlam,That Place 4 Pasta & Pizza,3.8,CA$60 for two,"Italian, Pizza","932 Brunette Avenue, Coquitlam V3K 1C9",+16047772486,66,32
64,Coquitlam,Pizza Town & Indian Grill,4.2,CA$25 for two,"Pizza, Indian","1041 Ridgeway Avenue, Coquitlam V3J 7C7",+17783556000,83,21
65,Coquitlam,Pho Capital,4.0,CA$30 for two,"Vietnamese, Asian","341 North Road, Coquitlam V3N",+16044922216,64,43
66,Coquitlam,Kefi Greek Kouzina,3.2,CA$60 for two,"Greek, Mediterranean, Seafood","Schoolhouse Square, 102-100 Schoolhouse Street, Coquitlam V3K 6V9",+16045291776,107,41
67,Coquitlam,Me-n-Ed's Pizza Parlor,4.1,CA$40 for two,"Pizza, Italian","1121 Austin Avenue, Coquitlam V3K 3P4",+16049312468,122,16
68,Coquitlam,Wings,3.2,CA$55 for two,Bar Food,"345 North Road, Coquitlam V3K 3V8",+16049315500,108,25
69,Coquitlam,Narita Sushi,3.9,CA$40 for two,"Sushi, Japanese, Asian","Schoolhouse Square, 408-100 Schoolhouse Street, Coquitlam V3K 6V9",+16045157712,81,54
70,Coquitlam,The Coquitlam Grill,4.0,CA$35 for two,"Bar Food, Grill","Eagle Ridge Plaza, 2635 Barnet Highway, Coquitlam V3E 1K9",+16049421337,89,15
71,Coquitlam,Pho Phu Thinh,3.7,CA$30 for two,"Vietnamese, Asian","Glen and Johnson Centre, 360-1175 Johnson Street, Coquitlam V3B 7K1",+16044688686,86,27
72,Coquitlam,Ta Bom Korean Cuisine,3.2,CA$25 for two,Korean,"C-1046 Austin Avenue, Coquitlam, Coquitlam",+17783551717,28,47
73,Coquitlam,Kam Ding,3.9,CA$20 for two,"Chinese, Dim Sum, Asian","3021 Anson Avenue, Coquitlam V3B 7K5",+16044648819,71,46
74,Coquitlam,Moa Box,3.9,CA$40 for two,"Sushi, Japanese, Korean, Asian","2973 Glen Drive, Coquitlam V3B 2P7",+16044640080,37,40
75,Coquitlam,M Cafe,3.2,CA$60 for two,"Hong Kong Style, Asian","Creekside Plaza, 2773 Barnet Highway, Coquitlam V3B 1C2",+16044742773,62,48
76,Coquitlam,Okoman Sushi Restaurant,3.5,CA$35 for two,"Sushi, Japanese, Asian","North Road Square, 100-3355 North Road, Coquitlam V3J1P1",+16044150129,72,44
77,Coquitlam,John B. Neighborhood Pub,4.1,CA$50 for two,Bar Food,"1000 Austin Avenue, Coquitlam V3K 3P1",+16049315115,83,35
78,Coquitlam,I Love Sushi,3.8,CA$30 for two,"Sushi, Japanese","228 Schoolhouse Street, Coquitlam V3K 6V7",+16045158842,88,19
79,Coquitlam,New Szechuan Restaurant,3.9,CA$40 for two,"Chinese, Asian","1-511 Cottonwood Avenue, Coquitlam V3J2R4",+16049390718,47,62
80,Coquitlam,Dae Ji Pork Cutlet House,3.7,CA$35 for two,"Korean, Asian","1153 The High Street, Coquitlam V3B 0B7",+16044744251,60,29
81,Coquitlam,Ninja Bubble Tea,3.7,CA$15 for two,"Cafe, Bubble Tea, Desserts","2972 Glen Drive, Coquitlam V3B 2P7",+16044744074,66,18
82,Coquitlam,Sun Star Chinese Restaurant,3.5,CA$40 for two,"Diner, Chinese, Asian","2154 Austin Avenue, Coquitlam V3J 6M4",+16049375944,66,10
83,Coquitlam,Hiraku Sushi,3.8,CA$35 for two,"Sushi, Japanese, Asian","3380 David Avenue, Coquitlam V3E 3G8",+16042593334,46,48
84,Coquitlam,North Garden Cafe Restaurant,3.1,CA$35 for two,"Chinese, Asian","552 Clarke Rd Suite 411, Coquitlam V3J1P1",+16044218863,59,39
85,Coquitlam,Denny's,3.2,CA$40 for two,American,"500 Austin Avenue, Coquitlam V3K 3M7",+16049396545,58,74
86,Coquitlam,Hakone Sushi,3.7,CA$30 for two,"Sushi, Japanese","Inside Kensington Plaza, 13-1161 High Street, Coquitlam V3B 0B7",+16044641137,47,33
87,Coquitlam,Mr. Mikes Steakhouse & Bar,3.5,CA$70 for two,"Burger, Steak","Pinetree Village, 32-2991 Lougheed Highway, Coquitlam V3B 6J6",+16049449378,65,25
88,Coquitlam,South Castle Korean Restaurant,3.4,CA$35 for two,"Korean, Asian","1112 Austin Avenue, Coquitlam V3K3P5",+16049394000,34,33
89,Coquitlam,Thai Chef,3.7,CA$35 for two,"Thai, Asian","North Road Square, 206-3355 North Road, Coquitlam V3J 1P1",+16045596371,40,26
90,Coquitlam,Bubble World,3.5,CA$30 for two,"Bubble Tea, Beverages, Asian","555 North Road, Coquitlam V3J 7T8",+16049318788,55,31
91,Coquitlam,Red Robin Gourmet Burgers and Brews,3.3,CA$30 for two,"Burger, Canadian","3000 Lougheed Highway, Coquitlam V3B 1C5",+16049418650,66,21
92,Coquitlam,Sushi Itshoni,3.2,CA$50 for two,"Sushi, Japanese, Korean, Asian","Hanin Village, 329 North Road, Coquitlam V3K3V8",+16049318460,41,40
93,Coquitlam,Soup Plus,3.8,CA$20 for two,Fast Food,"1102 Austin Avenue, Coquitlam V3K3P5",+16049367827,46,12
94,Coquitlam,Jeong Ga Nae,3.1,CA$25 for two,"Korean, Asian","105 dr 2p5, 2922 Glen Drive, Coquitlam, Coquitlam V3B 2P5",+16044682661,31,24
95,Coquitlam,Woking Dragon China Bistro,3.5,CA$40 for two,"Chinese, Asian","Eagle Ridge Plaza, 1198 Landsdowne Drive, Coquitlam V3E 1J7",+16049421482,50,4
96,Coquitlam,Marble Slab Creamery,3.9,CA$15 for two,"Ice Cream, Desserts","Pinetree Village, 60-2991 Lougheed Highway, Coquitlam V3B6J6",+17782857522,68,13
97,Coquitlam,O-Sushi Japanese Restaurant,3.5,CA$20 for two,"Japanese, Sushi, Asian","1410 Parkway Boulevard, Coquitlam V3E 3E6",+16049413737,50,18
98,Coquitlam,Vesta Grill,3.3,CA$55 for two,"Korean, Asian","104-3025 Anson Avenue, Coquitlam V3B 4S4",+16045521255,26,34
99,Coquitlam,Delicious Pho,3.6,CA$30 for two,"Vietnamese, Asian","160-1169 Pacific Street, Coquitlam V3B 0J1",+16044744088,48,18
100,Coquitlam,Pearl Fever Tea House,3.8,CA$20 for two,"Bubble Tea, Beverages","Sunwood Square, 3025 Lougheed Highway, Coquitlam V3B6J6",+16045526997,59,15
101,Coquitlam,Yewon Chicken & Noodle,3.5,CA$45 for two,"Korean, Asian","341 North Road, Coquitlam V3N",+16049361444,20,27
102,Coquitlam,Sammy J's Bar & Grill,2.9,CA$40 for two,"Bar Food, Canadian","1075 Lougheed Highway, Coquitlam V3K",+16045241422,52,24
103,Coquitlam,Hanano Sushi & Grill,3.6,CA$30 for two,"Sushi, Japanese, Asian","13-14 555 Clarke Road, Coquitlam V3J3X4",+16049370789,41,15
104,Coquitlam,ABC Country Restaurant,3.3,CA$45 for two,"Diner, American","Schoolhouse Square, 300-100 Schoolhouse Street, Coquitlam V3K6V9",+16045262272,42,38
105,Coquitlam,HAAN Korean BBQ Restaurant,3.3,CA$60 for two,Korean,"Sunwood Square, 780-3025 Lougheed Highway, Coquitlam V3B 6S2",+16049447188,28,18
106,Coquitlam,Lazzez's Grill,3.7,CA$30 for two,"Indian, Pakistani","2786 Barnet Highway, Coquitlam V3B 1B9",+16049413411,34,9
107,Coquitlam,Togo Sushi,3.7,CA$20 for two,"Sushi, Japanese","Coquitlam Centre, First Floor, 1208-2929 Barnet Highway, Coquitlam V3B0B9",+16044618866,21,57
108,Coquitlam,Hanamori Sushi,3.3,CA$25 for two,"Japanese, Seafood, Sushi","511 Rochester Avenue, Unit 102, Coquitlam V3K 0A2",+16049392422,10,57
109,Coquitlam,Yoko Sushi Japanese Restaurant,3.1,CA$40 for two,"Sushi, Japanese, Asian","1001 Austin Avenue, Coquitlam V3K 3N9",+17783558285,37,32
110,Coquitlam,White Spot,3.8,CA$50 for two,Canadian,"Sunwood Square, 3025 Lougheed Highway, Coquitlam V3B6S2",+16049429224,47,29
111,Coquitlam,Pho Holiday,3.3,CA$30 for two,"Vietnamese, Asian","1054 Austin Avenue, Coquitlam V3K 3P3",+16049312646,32,33
112,Coquitlam,Browns Socialhouse,3.4,CA$70 for two,Bar Food,"120-2950 Glen Drive, Coquitlam V3B0B8",+16044743255,50,16
113,Coquitlam,The Sultan's Delicious Donair,3.9,CA$20 for two,"Kebab, Mediterranean","Eagle Ridge Plaza, 108-1196 Landsdowne Drive, Coquitlam V3E",+16045526140,43,10
114,Coquitlam,Grand Seasons Restaurant,3.3,CA$25 for two,"Chinese, Seafood","555 Clarke Road, Unit 6, Coquitlam, Coquitlam",+16049393968,30,30
115,Coquitlam,Pho Hoa Noodle Soup,3.2,CA$30 for two,Vietnamese,"Sunwood Square, 750-3025 Lougheed Highway, Coquitlam V3B6J6",+16049459285,47,17
116,Coquitlam,Zhous Chinese Restaurant,3.9,CA$30 for two,"Chinese, Asian","Como Lake Village, 1930 Como Lake Avenue, Coquitlam V3J3P8",+16049369958,38,4
117,Coquitlam,Smoking Pig,3.5,CA$25 for two,Korean,"1043 Brunette Avenue, Coquitlam, Coquitlam V3K 1E7",+16045221021,20,33
118,Coquitlam,Gem Sushi,3.5,CA$25 for two,"Sushi, Japanese, Asian","Como Lake Village, 1926 Como Lake Avenue, Coquitlam V3J 3P8",+16049313363,35,13
119,Coquitlam,Boston Pizza,2.6,CA$45 for two,"Pizza, Bar Food","710-3025 Lougheed Highway, Coquitlam, Coquitlam, Coquitlam V3B 6J6",+16049416414,47,26
120,Coquitlam,Papa's Shish Kabab,3.7,CA$50 for two,"Greek, Mediterranean, Iranian","500 Clarke Road, Coquitlam V3J 3X2",+16049316600,29,20
121,Coquitlam,OZ Restaurant,3.7,CA$35 for two,Korean,"1190 Pinetree Way, Unit 112, Coquitlam, Coquitlam V3B 0J5",+17789418633,26,42
122,Coquitlam,Stake Restaurant,3.4,CA$70 for two,"Pacific Northwest, Steak","2080 United Boulevard, Coquitlam V3K 6W3",+16045235368,17,47
123,Coquitlam,The Clever Cupcakes,3.0,CA$10 for two,Desserts,"109-2985 Northern Avenue, Coquitlam V3B0B9",+16049422872,37,8
124,Coquitlam,C-Lovers Fish & Chips,3.9,CA$30 for two,"Fish and Chips, Seafood, Fast Food","Pinetree Village, 108-2991 Lougheed Highway, Coquitlam V3B6J6",+16044643611,33,6
125,Coquitlam,Myung-Ga Sonmandoo,3.3,CA$25 for two,"Korean, Asian","455-329 North Road, Coquitlam V3K3V8",+16049398828,22,22
126,Coquitlam,Sho Bu Japanese Noodle Ramen,3.1,CA$20 for two,"Japanese, Ramen","25136 Lincoln Avenue, Coquitlam V3B 7L9",+17782857887,23,23
127,Coquitlam,Jasmine Club Chinese Restaurant,3.4,CA$60 for two,"Chinese, Asian","Crestview Plaza, 1001 Austin Avenue, Coquitlam V3K 3N9",+16044920150,28,19
128,Coquitlam,Nando's,3.2,CA$25 for two,"Portuguese, African","Unit 204, Westwood Mall, 3000 Lougheed Hwy, Coquitlam, Coquitlam, Coquitlam V3B1C5",+16044720801,37,17
129,Coquitlam,Fatburger,3.0,CA$25 for two,"Burger, Fast Food","114 - 1090 Lougheed Hwy, Coquitlam V3K",+16045533040,32,20
130,Coquitlam,Eatwell Noodle Soup,3.8,CA$20 for two,"Vietnamese, Asian","Eagle Ridge Plaza, 1192 Landsdowne Drive, Coquitlam V3E1J7",+16049458276,32,13
131,Coquitlam,Waba,3.3,CA$30 for two,"Korean, Asian","8-228 Schoolhouse Street, Coquitlam V3K 4X9",+16045531245,22,39
132,Coquitlam,Snowy Village,3.5,CA$10 for two,"Desserts, Ice Cream","1188 Pinetree Way, Coquitlam, Coquitlam V3B 0K9",+16044618896,22,23
133,Coquitlam,Rio Brazilian Steakhouse,3.2,CA$70 for two,"Brazilian, Steak","2729 Barnet Highway, Coquitlam V6G 2L3",+16049419969,20,15
134,Coquitlam,Plateau Pizza,3.7,CA$35 for two,"Pizza, Italian","1410 Parkway Boulevard, Coquitlam V3E3E6",+16045528812,36,2
135,Coquitlam,Him & I Cafe,3.1,for two,"Cafe, Canadian, French","136-1153 The High Street, Coquitlam V3B 0B7",+16044744746,14,36
136,Coquitlam,Sushi Mori,3.5,CA$25 for two,Sushi,"2565 Barnet Highway, Suite 13, Coquitlam V3H",+17789418800,12,37
137,Coquitlam,Church's Chicken,3.6,CA$20 for two,Fast Food,"555 North Road, Coquitlam V3J7T8",+16049391822,33,16
138,Coquitlam,The Wild Fig - Executive Plaza Hotel,2.7,CA$60 for two,Asian Fusion,"Executive Plaza Hotel, 405 North Road, Coquitlam V3K3V9",+16049374666,18,22
139,Coquitlam,Roo's Public House,3.3,CA$60 for two,Bar Food,"2962 Christmas Way, Coquitlam V3B5M9",+16044643030,26,3
140,Coquitlam,Donair Ville & Cafe,3.4,CA$25 for two,"Middle Eastern, Fast Food","North Road Square, 206-3355 North Road, Coquitlam",+16044444545,8,43
141,Coquitlam,Grand River Seafood Restaurant,2.9,for two,"Seafood, Dim Sum, Chinese","#112 - 100 Schoolhouse Street, Coquitlam V3K 6V9",+16045261338,13,47
142,Coquitlam,Donair Affair,3.6,CA$20 for two,"Kebab, Middle Eastern","2662 Austin Avenue, Coquitlam V3K7B6",+16049373839,26,10
143,Coquitlam,Flying Wedge Pizza Co.,3.2,CA$20 for two,"Pizza, Fast Food","Pinetree Village, 72-2991 Lougheed Highway, Coquitlam V3B6J6",+16049456300,30,14
144,Coquitlam,Cakes N Sweets,3.2,CA$10 for two,Bakery,"Creekside Plaza, 2773 Barnet Highway, Coquitlam",+16044757765,20,22
145,Coquitlam,Gold Flower Castle,3.5,CA$25 for two,"Fast Food, Chinese, Korean","Henderson Place, Food Court, 2076-1163 Pinetree Way, Coquitlam V3B8B7",+17782850227,21,15
146,Coquitlam,J's Wok,2.8,CA$40 for two,"Chinese, Asian","1052 Austin Avenue, Coquitlam V3K",+16049373611,27,3
147,Coquitlam,Crepe Delicious,3.3,CA$20 for two,Desserts,"Coquitlam Centre, First Floor, 1205-2929 Barnet Highway, Coquitlam V3B0B9",+16045540212,18,21
148,Coquitlam,Freshslice Pizza,3.1,CA$20 for two,"Pizza, Fast Food","Henderson Place, 1029-1163 Pinetree Way, Coquitlam V3B8B7",+17782850888,28,13
149,Coquitlam,Cup Full Dessert Cafe,3.0,CA$15 for two,"Cafe, Desserts","1163 Pinetree Way, Suite 2079, Coquitlam V3B 8A9",+16044743855,10,20
150,Coquitlam,Best Sushi N Kitchen,3.1,CA$25 for two,"Japanese, Sushi","403 North Road, Unit 204, Coquitlam, Coquitlam V3K 3V9",+16049170260,9,41
151,Coquitlam,Bbong Korean Restaurant,3.6,CA$25 for two,Korean,"260-329 N Road, Coquitlam V3K",+16044922900,9,12
152,Coquitlam,Fairways Grill and Patio,3.4,CA$50 for two,Bar Food,"1630 Parkway Boulevard, Coquitlam V3E2Y5",+16049414219,15,12
153,Coquitlam,Polly Pokinos,3.0,CA$25 for two,Canadian,"1410 Parkway Boulevard, Coquitlam V3E 3E6",+16044741466,15,4
154,Coquitlam,Shawarma Grill,3.8,CA$25 for two,Mediterranean,"104-2970 Glen Drive, Coquitlam",+16044752970,24,4
155,Coquitlam,Pizza One,3.6,CA$20 for two,Pizza,"Como Lake Village, 1912-1960 Como Lake Avenue, Coquitlam V3J3P8",+16049361001,17,7
156,Coquitlam,Haenam Korean Restaurant,3.2,CA$25 for two,"Asian, Korean","535 Clarke Road, Coquitlam, Coquitlam V3J 3X4",+16049315535,12,26
157,Coquitlam,Ricky's All Day Grill,2.5,CA$50 for two,"Grill, Bar Food","Coquitlam Centre, Second Floor, 2929 Barnet Highway, Coquitlam V3B0B9",+16044688000,21,15
158,Coquitlam,Asia Kitchen,3.2,CA$50 for two,"Dim Sum, Chinese, Vietnamese, Asian","Schoolhouse Square, 112-100 Schoolhouse Street, Coquitlam V3K6V9",+16045261336,18,32
159,Coquitlam,La Ruota Pizzeria,3.7,for two,"Italian, Pizza","1168 The High Street, Metro Vancouver, Coquitlam",+16044741070,16,3
160,Coquitlam,Tim Hortons,2.9,CA$20 for two,"Fast Food, Cafe","3025 Lougheed Highway Unit 650, Coquitlam V3B6J6",+16049413634,23,20
161,Coquitlam,A&W,3.8,CA$20 for two,Fast Food,"1355 Lougheed Highway, Coquitlam V3K6V9",+16045171191,20,11
162,Coquitlam,Daon Korean Cuisine,3.5,CA$25 for two,Korean,"100 Schoolhouse Street, Unit 401, Coquitlam, Coquitlam V3K 6V9",+16045538366,5,19
163,Coquitlam,Sashimi Sushi,3.4,CA$25 for two,"Sushi, Japanese, Asian","Coquitlam Centre, Second Floor, 1046-2929 Barnet Highway, Coquitlam V3B 0B9",+16049456777,23,6
164,Coquitlam,Donair Town,3.7,CA$20 for two,"Mediterranean, Middle Eastern","1054 Austin Avenue, Coquitlam V3K 3P3",+16049313809,22,1
165,Coquitlam,Taco Bell,2.9,CA$20 for two,"Mexican, Fast Food","Pinetree Village, 300-2991 Lougheed Highway, Coquitlam V3B6J6",+16044642025,10,23
166,Coquitlam,PappaRoti,3.1,CA$15 for two,"Cafe, Coffee and Tea","Unit 100 – 1196 Pinetree Way, Coquitlam V3B 2P7",+16044742867,12,15
167,Coquitlam,Papa John's Pizza,2.6,CA$25 for two,"Pizza, Fast Food","555 North Road Unit 2a, Coquitlam V3J1N8",+16049373377,14,26
168,Coquitlam,Nulife Living Food Cafe,3.5,CA$25 for two,"Cafe, Vegetarian, Healthy Food, Coffee and Tea","2957 Glen Drive, Unit 108, Coquitlam, Coquitlam V3B 0B8",+17788077292,7,14
169,Coquitlam,McDonald's,2.8,CA$20 for two,Fast Food,"531 Clarke Road, Coquitlam V3J3X4",+16049364222,17,11
170,Coquitlam,Jazen Tea,3.6,CA$15 for two,Beverages,"Sunwood Square, 750-3025 Lougheed Highway, Coquitlam V3B5R9",+16049459285,11,3
